DATE,REF,DETAIL,NET,TC,VAT,SUPPLIER,NOMINAL,DEPARTMENT
2025-04-17,223,SEAFOOD,105.0,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-19,224,SEAFOOD,722.28,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-21,225,SEAFOOD,80.1,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-22,226,SEAFOOD,50.15,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-23,227,SEAFOOD,56.25,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-23,228,SEAFOOD,55.0,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-24,229,SEAFOOD,312.39,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-25,230,SEAFOOD,501.44,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-25,231,SEAFOOD,85.26,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-28,232,SEAFOOD,146.04,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-30,233,SEAFOOD,221.25,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-01,234,F&V,69.35,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-01,235,F&V,19.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-02,236,F&V,34.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-02,237,F&V,40.01,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-03,238,F&V,158.05,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-04,239,F&V,92.6,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-05,240,F&V,79.47,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-05,241,F&V,26.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-06,242,F&V,33.85,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-06,243,F&V,12.5,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-07,244,F&V,82.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-07,245,F&V,13.75,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-08,246,F&V,104.71,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-08,247,F&V,54.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-09,248,F&V,108.39,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-09,249,F&V,17.3,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-10,250,F&V,64.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-11,251,F&V,38.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-11,252,F&V,5.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-12,253,F&V,167.68,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-12,254,F&V,140.2,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-13,255,F&V,162.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-14,256,F&V,229.1,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-14,257,F&V,81.51,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-15,258,F&V,281.53,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-15,259,F&V,96.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-17,260,F&V,345.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-16,261,F&V,35.49,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-17,262,F&V,30.15,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-18,263,F&V,145.19,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-18,264,F&V,42.75,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-19,265,F&V,305.72,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-19,266,F&V,19.57,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-21,267,F&V,160.95,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-21,268,F&V,32.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-22,269,F&V,109.17,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-22,270,F&V,11.37,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-23,271,F&V,64.5,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-24,272,F&V,82.49,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-24,273,F&V,18.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-24,274,F&V,270.21,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-24,275,F&V,17.75,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-25,276,F&V,248.98,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-25,277,F&V,22.9,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-25,278,F&V,157.32,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-26,279,F&V,69.2,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-27,280,F&V,222.95,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-28,281,F&V,125.89,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-29,282,F&V,164.3,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-29,283,F&V,56.09,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-30,284,F&V,33.5,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-04-02,285,FOOD,127.27,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-03,286,FOOD,21.28,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-03,287,FOOD,283.61,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-05,288,FOOD,460.0,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-09,289,FOOD,113.25,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-09,290,FOOD,159.9,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-09,291,FOOD,589.34,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-16,292,FOOD,54.72,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-16,293,FOOD,176.75,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-23,294,FOOD,91.68,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-23,295,FOOD,251.0,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-23,296,FOOD,116.85,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-23,297,FOOD,400.16,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-23,298,FOOD,37.75,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-04-29,299,FOOD,307.08,T0,0.0,SUPPLIER 62,Materials Purchased,KITCHEN
2025-05-13,300,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
2025-05-13,301,BRICKS,48.4,T6,8.71,SUPPLIER 37,Buildings,CAPITAL
2025-05-13,302,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
2025-04-01,303,DAIRY,77.39,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-02,304,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-03,305,DAIRY,85.06,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-05,306,DAIRY,53.86,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-07,307,DAIRY,56.55,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-08,308,DAIRY,82.86,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-12,309,DAIRY,20.5,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-12,310,DAIRY,36.15,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-14,311,DAIRY,18.24,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-14,312,DAIRY,111.03,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-15,313,DAIRY,42.3,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-16,314,DAIRY,83.05,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-17,315,DAIRY,114.91,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-19,316,DAIRY,115.32,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-22,317,DAIRY,56.02,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-23,318,DAIRY,40.73,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-25,319,DAIRY,73.06,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-26,320,DAIRY,134.45,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-28,321,DAIRY,18.2,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-04-30,322,DAIRY,110.28,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-06,323,BEVERAGE,54.24,T1,9.76,SUPPLIER 64,Materials Purchased,BAR
2025-05-03,324,BEVERAGE,478.0,T1,86.04,SUPPLIER 12,Materials Purchased,BAR
2025-05-03,324,BCRS,12.0,T9,0.0,SUPPLIER 12,BCRS,BAR
2025-05-09,325,BEVERAGE,609.23,T1,109.66,SUPPLIER 12,Materials Purchased,BAR
2025-04-23,326,GLASS,320.4,T3,57.67,SUPPLIER 65,Miscellaneous Expenses,BAR
2025-04-29,327,GLASS,288.0,T3,51.84,SUPPLIER 65,Miscellaneous Expenses,BAR
2025-04-29,328,GLASS,24.0,T3,4.32,SUPPLIER 65,Miscellaneous Expenses,BAR
2025-05-02,329,FOOD,265.0,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-05-14,330,BEVERAGE,178.03,T1,32.05,SUPPLIER 30,Materials Purchased,BAR
2025-05-14,330,DEPOSIT,21.4,T9,0.0,SUPPLIER 30,Deposits,BAR
2025-05-10,331,ICECREAM,361.97,T1,65.15,SUPPLIER 49,Materials Purchased,BAR
2025-05-02,332,BEVERAGE,394.31,T1,70.98,SUPPLIER 15,Materials Purchased,BAR
2025-05-02,332,BEVERAGE,71.27,T2,3.56,SUPPLIER 15,Materials Purchased,BAR
2025-05-02,332,BEVERAGE,13.83,T0,0.0,SUPPLIER 15,Materials Purchased,BAR
2025-05-02,332,DEPOSIT,163.0,T9,0.0,SUPPLIER 15,Deposits,BAR
2025-05-02,332,BCRS,0.6,T9,0.0,SUPPLIER 15,BCRS,BAR
2025-04-29,333,BEVERAGE,675.97,T1,121.67,SUPPLIER 16,Materials Purchased,BAR
2025-04-29,333,DEPOSIT,175.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-04-29,333,BCRS,2.4,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-05-07,334,BEVERAGE,1201.04,T1,216.19,SUPPLIER 16,Materials Purchased,BAR
2025-05-07,334,DEPOSIT,340.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-05-07,334,BCRS,4.8,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-04-30,335,BEVERAGE,51.06,T1,9.19,SUPPLIER 28,Materials Purchased,BAR
2025-04-19,336,FOOD,16.8,T0,0.0,SUPPLIER 54,Materials Purchased,KITCHEN
2025-04-19,337,FOOD,49.3,T0,0.0,SUPPLIER 54,Materials Purchased,KITCHEN
2025-04-22,338,FOOD,55.01,T0,0.0,SUPPLIER 54,Materials Purchased,KITCHEN
2025-04-03,339,FOOD,61.2,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-03,340,FOOD,227.15,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-03,341,FOOD,99.6,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-03,342,SMOOTHIES,39.6,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-04-03,343,CHIPS,24.8,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-04-09,344,FOOD,130.25,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-10,345,FOOD,18.6,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-10,346,FOOD,61.2,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-10,347,FOOD,18.78,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-10,348,FOOD,77.9,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-15,349,FOOD,104.52,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-15,350,FOOD,57.3,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-16,351,FOOD,38.75,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-16,352,FOOD,79.2,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-24,353,FOOD,65.65,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-24,354,FOOD,139.0,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-24,355,FOOD,72.6,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-24,356,BEVERAGE,19.78,T1,3.56,SUPPLIER 14,Materials Purchased,BAR
2025-04-24,357,SMOOTHIES,75.2,T0,0.0,SUPPLIER 14,Materials Purchased,BAR
2025-04-29,358,FOOD,118.0,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-29,359,FOOD,193.32,T0,0.0,SUPPLIER 14,Materials Purchased,KITCHEN
2025-04-30,360,BEVERAGE,68.17,T1,12.27,SUPPLIER 14,Materials Purchased,BAR
2025-04-24,361,BEVERAGE,190.0,T2,9.5,SUPPLIER 13,Materials Purchased,BAR
2025-04-24,361,BEVERAGE,132.0,T1,23.76,SUPPLIER 13,Materials Purchased,BAR
2025-04-24,361,WATER,245.0,T1,44.1,SUPPLIER 13,Materials Purchased,HOUSEKEEPING
2025-04-24,361,BCRS,132.0,T9,0.0,SUPPLIER 13,BCRS,HOUSEKEEPING
2025-04-08,362,FOOD,184.5,T0,0.0,SUPPLIER 66,Materials Purchased,KITCHEN
2025-04-15,363,FOOD,184.5,T0,0.0,SUPPLIER 66,Materials Purchased,KITCHEN
2025-04-22,364,FOOD,88.2,T0,0.0,SUPPLIER 66,Materials Purchased,KITCHEN
2025-04-28,365,FOOD,136.35,T0,0.0,SUPPLIER 66,Materials Purchased,KITCHEN
2025-04-02,366,FOOD,180.8,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-02,367,FOOD,43.0,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-09,368,FOOD,180.8,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-09,368,JUICE,54.0,T2,2.7,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-09,369,TEA,102.0,T0,0.0,SUPPLIER 67,Materials Purchased,HOUSEKEEPING
2025-04-15,370,FOOD,169.2,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-15,371,FOOD,83.6,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-23,372,TEA/MILK/ETC,229.44,T0,0.0,SUPPLIER 67,Materials Purchased,HOUSEKEEPING
2025-04-23,373,FOOD,78.0,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-28,374,FOOD,141.2,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-28,375,MILK/CFLAKES,131.94,T0,0.0,SUPPLIER 67,Materials Purchased,HOUSEKEEPING
2025-04-29,376,FOOD,33.86,T0,0.0,SUPPLIER 67,Materials Purchased,KITCHEN
2025-04-01,377,FOOD,331.44,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-04-09,378,COFFEE,422.96,T0,0.0,SUPPLIER 33,Materials Purchased,HOUSEKEEPING
2025-04-15,379,COFFEE,442.38,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-04-22,380,FOOD,64.83,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-04-22,380,COFFEE,281.49,T0,0.0,SUPPLIER 33,Materials Purchased,HOUSEKEEPING
2025-04-28,381,FOOD,128.47,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-04-28,382,COFFEE,546.58,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-04-01,383,FOOD,204.0,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-04-08,384,FOOD,258.0,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-04-15,385,FOOD,417.5,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-04-22,386,FOOD,190.0,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-04-22,387,FOOD,114.54,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-04-28,388,FOOD,326.0,T0,0.0,SUPPLIER 68,Materials Purchased,KITCHEN
2025-04-04,389,SOAP/TPAPER,69.0,T3,12.42,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-04-04,389,CLEANING MATERIALS,33.0,T3,5.94,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-04-11,390,CHLORINE,237.3,T3,42.71,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-04-11,391,PH REGULATING ACID,23.0,T3,4.14,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-04-17,392,PAPER ROLLS/SOAP,82.0,T3,14.76,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-04-17,392,CLEANING MATERIALS,205.0,T3,36.9,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-04-17,393,CLEANING MATERIALS,60.0,T3,10.8,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-04-17,393,GLOVES/POUCH,100.0,T3,18.0,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-04-25,394,TPAPER/SOAP/PAPER ROLLS,96.0,T3,17.28,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
2025-04-25,394,CLEANING MATERIALS,263.0,T3,47.34,SUPPLIER 6,Cleaning,HOUSEKEEPING
2025-04-08,395,FOOD,224.31,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-04-15,396,FOOD,150.0,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-04-23,397,FOOD,100.4,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-04-29,398,FOOD,197.1,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-04-01,399,FOOD,201.6,T0,0.0,SUPPLIER 53,Materials Purchased,KITCHEN
2025-04-09,400,FOOD,183.42,T0,0.0,SUPPLIER 53,Materials Purchased,KITCHEN
2025-04-15,401,FOOD,143.7,T0,0.0,SUPPLIER 53,Materials Purchased,KITCHEN
2025-04-24,402,FOOD,210.9,T0,0.0,SUPPLIER 53,Materials Purchased,KITCHEN
2025-04-28,403,FOOD,240.3,T0,0.0,SUPPLIER 53,Materials Purchased,KITCHEN
2025-04-03,404,FOOD,147.9,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-04-03,404,TEA/COFFEE,181.5,T0,0.0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
2025-04-10,405,FOOD,42.4,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-04-10,405,BROOMS,14.1,T3,2.54,SUPPLIER 70,Miscellaneous Expenses,HOUSEKEEPING
2025-04-16,406,FOOD,86.4,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-04-23,407,FOOD,76.5,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-04-23,407,COFFEE,68.75,T0,0.0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
2025-04-26,408,FOOD,86.4,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-04-29,409,FOOD,218.0,T0,0.0,SUPPLIER 70,Materials Purchased,KITCHEN
2025-04-29,409,SUGAR/COFFEE,163.2,T0,0.0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
2025-04-15,410,FOOD,48.7,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-15,411,FOOD,56.0,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-15,412,FOOD,72.03,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-23,413,FOOD,21.0,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-23,414,FOOD,56.0,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-23,415,FOOD,92.0,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-29,416,FOOD,144.95,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-29,417,FOOD,123.25,T0,0.0,SUPPLIER 71,Materials Purchased,KITCHEN
2025-04-16,418,FOOD,111.0,T0,0.0,SUPPLIER 8,Materials Purchased,KITCHEN
2025-04-24,419,FOOD,81.9,T0,0.0,SUPPLIER 8,Materials Purchased,KITCHEN
2025-04-25,420,FOOD,229.5,T0,0.0,SUPPLIER 8,Materials Purchased,KITCHEN
2025-04-05,421,FOOD,1959.58,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-04-12,422,FOOD,385.11,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-04-16,423,FOOD,1208.7,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-04-16,424,FOOD,204.89,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-04-23,425,FOOD,1791.44,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-04-30,426,FOOD,868.51,T0,0.0,SUPPLIER 55,Materials Purchased,KITCHEN
2025-04-01,427,CAPS/BROOM/MOPS,82.68,T3,14.88,SUPPLIER 72,Miscellaneous Expenses,HOUSEKEEPING
2025-04-11,428,PAN,122.64,T3,22.08,SUPPLIER 72,Miscellaneous Expenses,HOUSEKEEPING
2025-04-11,428,BOWLS,44.16,T3,7.95,SUPPLIER 72,Miscellaneous Expenses,HOUSEKEEPING
2025-04-30,429,SCOURERS,50.65,T3,9.12,SUPPLIER 72,Miscellaneous Expenses,KITCHEN
2025-04-04,430,SEAFOOD,156.67,T0,0.0,SUPPLIER 56,Materials Purchased,KITCHEN
2025-04-01,431,FOOD,150.88,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-04-12,432,FOOD,160.41,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-04-15,433,FOOD,18.92,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-04-17,434,FOOD,170.9,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-04-24,435,FOOD,124.78,T0,0.0,SUPPLIER 73,Materials Purchased,KITCHEN
2025-04-02,436,HAND TOWELS/TISSUES,159.0,T3,28.62,SUPPLIER 24,Miscellaneous Expenses,HOUSEKEEPING
2025-04-02,436,CLING FILM,41.1,T3,7.4,SUPPLIER 24,Miscellaneous Expenses,KITCHEN
2025-04-15,437,BAGS,206.5,T3,37.17,SUPPLIER 24,Miscellaneous Expenses,HOUSEKEEPING
2025-04-16,438,DOYLEYS/NAPKINS,252.15,T3,45.39,SUPPLIER 24,Miscellaneous Expenses,RESTAURANT
2025-04-16,438,SALAD BOWL,41.5,T3,7.47,SUPPLIER 24,Miscellaneous Expenses,RESTAURANT
2025-04-24,439,HAND TOWELS/TISSUES,273.25,T3,49.19,SUPPLIER 24,Miscellaneous Expenses,HOUSEKEEPING
2025-04-24,439,BAKING PAPER,47.4,T3,8.53,SUPPLIER 24,Miscellaneous Expenses,KITCHEN
2025-04-30,440,TOOTHPICKS,5.7,T3,1.03,SUPPLIER 24,Miscellaneous Expenses,RESTAURANT
2025-04-30,440,CLING FILM,41.1,T3,7.39,SUPPLIER 24,Miscellaneous Expenses,KITCHEN
2025-05-01,441,BUSINESS FLEXI,108.0,T3,19.42,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-05-01,441,DATA,1.69,T3,0.31,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-05-01,441,TELEPHONY,152.0,T3,27.36,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-05-01,441,USAGE,1.02,T3,0.18,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-05-01,441,PAPER BILL,1.27,T3,0.23,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-05-01,441,EXCISE TAX,0.07,T3,0.01,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-05-01,442,INTERNET DOCSIS,26.27,T3,4.73,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-05-19,443,DRYER BELT,74.58,T3,13.42,SUPPLIER 74,Repairs and Renewals,MAINTENANCE
2025-04-30,444,JUICE,438.0,T2,21.9,SUPPLIER 13,Materials Purchased,BAR
2025-04-30,444,WATER,245.0,T1,44.1,SUPPLIER 13,Materials Purchased,HOUSEKEEPING
2025-04-30,444,BCRS,132.0,T9,0.0,SUPPLIER 13,BCRS,HOUSEKEEPING
2025-05-07,445,TPAPER,499.5,T3,89.91,SUPPLIER 75,Miscellaneous Expenses,HOUSEKEEPING
2025-05-16,446,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
2025-04-30,447,COMMISSION,9.76,T3,1.76,SUPPLIER 18,Sales Commissions,ACCOMMODATION
2025-05-12,448,HOSPITALITY SERVICES,149.6,T3,26.93,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
2025-05-12,448,TRANSPORTATION,25.0,T9,0.0,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
2025-05-19,449,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-05-17,450,APRIL 2025 SERVICES,1528.66,T9,0.0,SUPPLIER 27,Miscellaneous Expenses,ADMINISTRATION
2025-05-21,451,GLASSES,7.44,T3,1.34,SUPPLIER 37,Repairs and Renewals,MAINTENANCE
2025-05-21,452,SAFETY SHOES,49.36,T3,8.88,SUPPLIER 37,Repairs and Renewals,MAINTENANCE
2025-05-21,452,BRICKS,96.8,T6,17.42,SUPPLIER 37,Buildings,CAPITAL
2025-04-30,453,F&V,277.28,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-05-15,454,BEAUTY GOODS,697.92,T1,125.63,SUPPLIER 77,Materials Purchased,SPA
2025-05-19,455,BEAUTY GOODS,148.0,T1,26.64,SUPPLIER 77,Materials Purchased,SPA
